# roll: mapping=OpenInterest normalization=BackwardsRatio depth=0
# source: QuantConnect native continuous futures
# markets: CL,NG,GC,HG,ZC,ZS,ZW
# vol_windows_days: 20,60,120
# rows: 207  span: 2009-06-30 .. 2026-08-31
time,CL_close,CL_v20,CL_v60,CL_v120,NG_close,NG_v20,NG_v60,NG_v120,GC_close,GC_v20,GC_v60,GC_v120,HG_close,HG_v20,HG_v60,HG_v120,ZC_close,ZC_v20,ZC_v60,ZC_v120,ZS_close,ZS_v20,ZS_v60,ZS_v120,ZW_close,ZW_v20,ZW_v60,ZW_v120
2013-07-31,169.305715,0.193832,0.189639,0.205628,144.106700,0.311150,0.306158,0.316411,1785.618175,0.193478,0.236788,0.246534,3.572575,0.247637,0.215075,0.232062,9.077720,0.267859,0.267290,0.286358,11.573844,0.309140,0.217268,0.200797,23.703513,0.142230,0.186267,0.235102
2013-08-31,173.604699,0.179317,0.190870,0.209605,148.701883,0.258849,0.293734,0.313831,1882.953397,0.168125,0.226438,0.250973,3.695037,0.150837,0.208724,0.234312,9.163091,0.445113,0.344208,0.332608,13.042509,0.289384,0.263573,0.224723,22.949315,0.199142,0.175605,0.235901
2013-09-30,168.074102,0.188319,0.184856,0.213332,142.765039,0.227817,0.267256,0.301622,1792.929032,0.258929,0.205798,0.266980,3.794175,0.192131,0.188478,0.237345,8.390014,0.193724,0.318600,0.306293,12.318993,0.234418,0.286059,0.231378,23.825912,0.172204,0.168117,0.201000
2013-10-31,158.926538,0.165018,0.180599,0.188691,138.429923,0.284232,0.258053,0.282948,1781.053752,0.176242,0.217280,0.225569,3.772445,0.133548,0.163182,0.187205,8.119674,0.168650,0.295024,0.275011,12.191039,0.125637,0.233010,0.223794,23.413912,0.161288,0.169483,0.171934
2013-11-30,152.296924,0.149196,0.169087,0.182692,149.662010,0.220031,0.243311,0.270364,1685.188143,0.139490,0.204514,0.215931,3.694675,0.122345,0.142997,0.179970,7.882469,0.165064,0.172364,0.271769,12.882097,0.177640,0.172763,0.226147,23.064566,0.083063,0.141788,0.160034
2013-12-31,161.468193,0.150724,0.158592,0.172565,159.715351,0.322843,0.276149,0.267679,1626.196989,0.194893,0.177098,0.196455,3.953893,0.105091,0.123097,0.153923,7.812959,0.164049,,,12.554673,0.132720,0.148399,0.226461,20.874510,0.121788,,
2014-01-31,159.090678,0.163715,0.166651,0.171611,185.057360,0.728398,0.465813,0.375180,1679.512711,0.151880,0.173684,0.194067,3.729789,0.099977,0.114311,0.135301,8.053928,0.220648,,,12.496268,0.139228,0.154162,0.196465,18.924751,0.216532,,
2014-02-28,168.350481,0.140028,0.164346,0.167750,185.682266,0.534085,0.546237,0.421449,1792.630227,0.099534,0.155990,0.184585,3.774748,0.092071,0.104651,0.125105,8.472968,0.111740,0.169637,,13.910989,0.127620,0.142053,0.159217,20.470146,0.232426,0.204799,
2014-03-31,166.977870,0.171960,0.163091,0.167534,179.225257,0.270014,0.539627,0.424278,1736.948720,0.150298,0.143597,0.162555,3.608126,0.228784,0.151555,0.138659,9.187059,0.236622,0.197983,,14.378130,0.191830,0.156983,0.155048,23.670718,0.322010,0.285351,
2014-04-30,166.196088,0.120549,0.154284,0.159797,195.044286,0.226768,0.369638,0.421002,1746.279883,0.116200,0.130992,0.154389,3.603951,0.131370,0.158434,0.137769,9.399711,0.175316,0.184419,,15.029086,0.166277,0.165965,0.160565,24.380079,0.265023,0.292039,
2014-05-31,172.640529,0.101749,0.127648,0.148562,183.963603,0.254125,0.251558,0.425060,1688.670092,0.119694,0.127161,0.142669,3.760814,0.113019,0.164078,0.135068,8.422178,0.190072,0.203196,0.191153,14.825285,0.177586,0.191511,0.168138,21.213287,0.171455,0.269684,0.250488
2014-06-30,178.335194,0.120653,0.111950,0.141002,179.163937,0.274275,0.252121,0.423033,1794.503302,0.128783,0.123336,0.133089,3.830403,0.125273,0.123909,0.138638,7.676827,0.259098,0.210284,0.210923,14.104525,0.124814,0.169562,0.167281,19.227480,0.205369,0.219174,0.258978
2014-07-31,165.958386,0.173376,0.139012,0.142495,155.010644,0.232992,0.253396,0.291691,1732.344302,0.134097,0.127480,0.130299,3.861182,0.100233,0.116187,0.139472,6.709494,0.183581,0.197636,0.207307,14.104525,0.000000,0.124872,0.155903,17.706344,0.281547,0.211650,0.262629
2014-08-31,164.262711,0.151118,0.151621,0.135428,164.512903,0.268008,0.262565,0.257336,1739.238120,0.081542,0.120154,0.122596,3.748198,0.160830,0.130639,0.131094,6.696243,0.175005,0.208805,0.202327,10.227334,0.975762,0.566001,0.421470,18.124858,0.244105,0.243413,0.251083
2014-09-30,158.471391,0.210016,0.185102,0.152053,163.757365,0.261899,0.267226,0.263150,1633.178777,0.088406,0.109616,0.114783,3.583874,0.165072,0.142693,0.136826,5.883506,0.215340,0.194395,0.200735,10.227334,0.000000,0.563357,0.414609,15.404519,0.210514,0.240409,0.233029
2014-10-31,141.439731,0.266199,0.220170,0.183454,150.346673,0.238513,0.274904,0.260223,1581.160871,0.142388,0.112387,0.121569,3.630912,0.141261,0.150535,0.133762,6.868508,0.302947,0.241692,0.227815,9.598533,0.218241,0.575188,0.414015,17.118815,0.209272,0.222272,0.225750
2014-11-30,115.863858,0.430563,0.315119,0.251666,155.132848,0.515949,0.362570,0.320433,1574.012400,0.235618,0.162854,0.145115,3.411200,0.177818,0.161455,0.146763,6.877342,0.240599,0.259578,0.234486,9.598533,0.000000,0.126001,0.409512,18.428172,0.222220,0.224813,0.231839
2014-12-31,94.008012,0.360589,0.374441,0.298848,111.572762,0.513147,0.448792,0.373491,1594.938438,0.190140,0.200633,0.164144,3.382074,0.153761,0.164074,0.154839,7.018687,0.200168,,,9.598533,0.000000,0.126001,0.407464,18.794506,0.332108,,
2015-01-31,82.650426,0.556580,0.464640,0.366236,101.880737,0.634090,0.550550,0.439955,1728.433707,0.183538,0.214171,0.172875,2.994949,0.295959,0.223521,0.190846,6.550480,0.227712,,,9.598533,0.000000,0.000000,0.407464,16.023112,0.169372,,
2015-02-28,84.081807,0.590212,0.490756,0.418102,102.688936,0.451387,0.538506,0.460433,1633.194667,0.157633,0.175725,0.177925,3.245675,0.185542,0.225140,0.198010,6.781551,0.214603,0.218699,,9.598533,0.000000,0.000000,0.089096,16.333224,0.267203,0.266718,
2015-03-31,78.213827,0.447033,0.507770,0.446839,99.104360,0.347285,0.483247,0.465609,1593.469038,0.135275,0.157134,0.179520,3.305419,0.287477,0.265592,0.219966,6.517391,0.247174,0.229454,,9.598533,0.000000,0.000000,0.089096,16.365141,0.372906,0.287739,
2015-04-30,94.925901,0.337007,0.438698,0.463793,100.521300,0.379419,0.384523,0.475836,1595.593946,0.163112,0.146249,0.181561,3.479706,0.208612,0.221227,0.228841,6.216177,0.141424,0.187937,,9.717831,0.033126,0.019371,0.013739,15.220265,0.266560,0.300914,
2015-05-31,94.197073,0.330880,0.384302,0.443500,95.636355,0.358456,0.354477,0.452727,1605.032936,0.121378,0.143536,0.158480,3.313669,0.152218,0.222017,0.222517,5.969908,0.174339,0.192556,0.201826,9.717831,0.000000,0.019371,0.013739,15.300287,0.360155,0.338784,0.305220
2015-06-30,91.581917,0.264260,0.298486,0.415237,101.177570,0.420731,0.374362,0.433304,1578.210917,0.096576,0.126209,0.142572,3.183257,0.160385,0.176803,0.223674,7.057405,0.342614,0.245167,0.233857,10.500926,0.286042,0.165851,0.117432,19.471232,0.411502,0.369147,0.333134
2015-07-31,72.098603,0.356750,0.322024,0.370941,96.823544,0.304687,0.359974,0.366141,1475.556481,0.144130,0.120188,0.128632,2.866811,0.243191,0.184480,0.209245,6.227851,0.284085,0.289293,0.242941,10.425776,0.000000,0.166044,0.117988,15.730104,0.227998,0.376937,0.340319
2015-08-31,72.820483,0.597981,0.433052,0.410181,95.083238,0.279747,0.333665,0.333958,1527.560587,0.130866,0.127533,0.130687,2.847313,0.236841,0.214277,0.215397,6.121811,0.295125,0.317989,0.263429,10.425776,0.000000,0.166044,0.117988,15.178702,0.256211,0.333719,0.341374
2015-09-30,67.982914,0.418533,0.479088,0.408282,86.807687,0.269668,0.277014,0.327925,1502.635670,0.140525,0.139533,0.132242,2.856452,0.322483,0.256366,0.227470,6.342049,0.212049,0.272114,0.259148,10.425776,0.000000,0.000000,0.117988,16.021963,0.268572,0.254357,0.325881
2015-10-31,68.858762,0.427981,0.505927,0.422871,74.622438,0.295076,0.281476,0.315127,1534.630267,0.122450,0.138129,0.129797,2.829536,0.187873,0.257702,0.224370,6.231930,0.173390,0.231360,0.260550,8.826245,0.515184,0.298137,0.242195,16.326474,0.256154,0.255011,0.320623
2015-11-30,60.176899,0.297741,0.374499,0.417781,67.208416,0.333299,0.295902,0.303000,1430.726510,0.111422,0.133283,0.129915,2.493559,0.174721,0.235651,0.228664,5.949353,0.139106,0.179792,0.257278,8.793832,0.111410,0.304654,0.246235,14.791827,0.259509,0.257432,0.296963
2015-12-31,51.162600,0.400011,0.355434,0.430683,64.885905,0.514955,0.389466,0.334963,1432.819834,0.166071,0.138166,0.142679,2.594326,0.241144,0.210257,0.233065,5.721607,0.168827,,,8.584789,0.156113,0.317484,0.224841,14.589838,0.187301,,
2016-01-31,44.979783,0.668756,0.477197,0.492026,63.026553,0.443886,0.427948,0.361299,1510.506906,0.136556,0.146445,0.142281,2.502414,0.212272,0.218027,0.237938,5.937366,0.153693,,,8.761206,0.128582,0.132794,0.230811,14.885053,0.209444,,
2016-02-29,41.043619,0.749961,0.617013,0.508302,44.991845,0.427131,0.467743,0.389245,1673.713101,0.232515,0.185953,0.163491,2.578907,0.207068,0.220491,0.227183,5.635133,0.106033,0.147547,,8.535650,0.091595,0.126753,0.233508,13.902461,0.136133,0.181073,
2016-03-31,44.129630,0.446883,0.628659,0.509132,49.238606,0.345731,0.429788,0.409560,1665.744968,0.199465,0.193286,0.170607,2.653494,0.187957,0.197944,0.207471,5.524794,0.187970,0.149443,,9.005865,0.089825,0.104902,0.237707,14.485567,0.184921,0.178804,
2016-04-30,51.493625,0.369222,0.477568,0.515289,51.648931,0.523855,0.435189,0.441621,1746.538438,0.158843,0.199477,0.174121,2.764107,0.225571,0.202358,0.210112,6.128122,0.269086,0.202801,,10.101419,0.229652,0.154755,0.141769,14.779907,0.352305,0.244238,
2016-05-31,53.784678,0.279320,0.373594,0.504985,52.091567,0.348773,0.413146,0.445438,1639.310230,0.126591,0.161715,0.171422,2.534935,0.167086,0.189792,0.208012,6.331350,0.274106,0.245688,0.198102,10.579637,0.286395,0.215589,0.176575,14.106373,0.264167,0.269687,0.228261
2016-06-30,52.611427,0.417958,0.348962,0.507493,64.596768,0.317235,0.406577,0.420124,1786.172183,0.227298,0.178722,0.185288,2.676001,0.246887,0.217535,0.202528,5.707984,0.322241,0.296695,0.233882,11.557061,0.238657,0.262067,0.201671,13.121073,0.261992,0.295381,0.243127
2016-07-31,44.274094,0.391341,0.367372,0.422646,63.050862,0.459074,0.381260,0.407208,1819.881177,0.147587,0.176536,0.185510,2.710051,0.183460,0.197753,0.201555,5.195748,0.314325,0.301126,0.260335,10.065216,0.366681,0.315512,0.249550,12.052821,0.255131,0.256363,0.252744
2016-08-31,47.204585,0.341383,0.396099,0.369121,62.228303,0.338153,0.387766,0.400490,1760.025704,0.095726,0.159855,0.161574,2.517910,0.141829,0.181497,0.189323,4.785857,0.155693,0.266507,0.266010,9.462057,0.193135,0.285788,0.264567,10.999229,0.243475,0.239220,0.265202
