time,strategy,passive_long,xs_momentum,net,tilt,timing
2014-11-30,0.02206864341066756,-0.017105727606538713,-0.014176554997637583,0.02181174559996116,0.011186547784605585,0.010882095626061978
2014-12-31,-0.007975508879204573,-0.025215183418238092,-0.006760177961871049,-0.008177833626803774,0.037644384645009965,-0.04561989352421453
2015-01-31,0.023900143826680778,-0.023900143826680778,0.02234235824600886,0.023172098227792683,0.0342137834636291,-0.010313639636948327
2015-02-28,-0.020504804555324368,0.005068161289538455,-0.007821160018597737,-0.02082122065785331,-0.007683452279109329,-0.01282135227621504
2015-03-31,0.009310174141293434,-0.009310174141293434,0.0007739517595209147,0.009264774630475264,0.019136220884726125,-0.009826046743432692
2015-04-30,-0.009887755961085166,0.009887755961085166,-0.00825957680817729,-0.009956006353754534,-0.022922994337262557,0.013035238376177387
2015-05-31,0.010981054816886174,-0.010981054816886174,-0.0023283239452501947,0.010955608010825672,0.018195672249113042,-0.007214617432226869
2015-06-30,-0.06771158718746964,0.06771158718746964,-0.011367481196462562,-0.06822055661512967,-0.07024235216161681,0.002530764974147182
2015-07-31,0.04087351282485323,-0.06318009371030085,-0.003823213835719195,0.04072404806725812,0.06092132717519423,-0.020047814350341003
2015-08-31,-0.0018359679439851758,0.0018359679439851758,-0.00038411000658766174,-0.0021562970693964336,0.003071933316066417,-0.004907901260051592
2015-09-30,0.005305727284074286,-0.005305727284074286,0.006521933223840949,0.004662858654034953,0.004119561298689288,0.0011861659853849972
2015-10-31,-0.05771805735531715,-0.0733178294535878,-0.013107333250601552,-0.05856374161908286,-0.008874618128055123,-0.048843439227262024
2015-11-30,0.04564322940952462,-0.04564322940952462,-0.0018714842348676488,0.045582339121895826,0.047982227646294937,-0.002338998236770304
2015-12-31,0.014535067732812332,-0.014535067732812332,0.0033906504908775875,0.01447910464437354,0.020388294083466436,-0.005853226350654109
2016-01-31,0.0037476232804412105,-0.0037476232804412105,0.02264889756103276,0.0035703791568580624,0.0135660084482993,-0.009818385167858086
2016-02-29,0.005036820913638213,-0.005036820913638213,0.011652788069648784,0.004638120164730529,0.0365794357326887,-0.0315426148190505
2016-03-31,-0.02172788715776663,0.020630662435657452,0.00026797736167252957,-0.021786577137097692,-0.01918177653096532,-0.0025461106268013073
2016-04-30,-0.05020751941367717,0.06096202791501161,0.012872907855679943,-0.050637298438900566,-0.043686591101763685,-0.006520928311913483
2016-05-31,0.006815494813268587,-0.006895411047540115,9.998852950608011e-05,0.006528051131153889,0.0011866027969928952,0.005628892016275693
2016-06-30,0.0005335009976545396,0.02439988476755613,-0.005396927485889672,0.00031762323143002733,0.0007203498017024466,-0.00018684880404790997
2016-07-31,0.013834499788228217,-0.03041893688820908,0.007015419019739178,0.013654795690581067,0.010033902552055557,0.0038005972361726606
2016-08-31,0.01755337502527538,-0.02553793094275755,-0.008745308510772678,0.017503532145824303,0.012822298721630487,0.004731076303644888
2016-09-30,-0.016980398603147057,0.018537690635942305,0.0009548940740454159,-0.017105368344753222,-0.009850881283591042,-0.007129517319556016
2016-10-31,-0.015045055846672734,0.003252996497093656,-0.0041391711515006355,-0.015295687610760677,-0.0025962460191127257,-0.01244880982756001
2016-11-30,-0.03741848406050413,0.010292643556837367,0.0020213718039978827,-0.03773110386266478,-0.0022767717782910964,-0.03514171228221303
2016-12-31,-0.025261988648492776,-5.957790541347053e-06,-0.0117409134149058,-0.025614008855813587,0.0013673137375374376,-0.026629302386030212
2017-01-31,0.014612887536853447,0.014612887536853447,0.016678712938975947,0.014426687250581828,-0.005055142974948136,0.019668030511801587
2017-02-28,0.016260340576110772,-0.0007873043961671873,0.0022788688512070028,0.01558242050124921,-0.010835342866906027,0.0270956834430168
2017-03-31,-0.007061953281584239,-0.020773682468682192,-0.004686398373521646,-0.0071222289971779795,0.0013830767839256837,-0.00844503006550992
2017-04-30,-0.004625553680535009,-0.007480919979466196,-0.0008661273102340116,-0.005180046533909532,0.000731933593518774,-0.005357487274053786
2017-05-31,0.0019040406543453642,-0.013448956961908898,-0.003938467018034763,0.0012822866821545326,0.011593141795885472,-0.009689101141540108
2017-06-30,-0.016797151379770326,0.016984635022780185,-0.015472928233189544,-0.017258535146295648,-0.005374533352712847,-0.011422618027057478
2017-07-31,0.0033953797494405227,0.012279437924492995,-0.003696182642210698,0.0031315987377489893,-0.002965424719998367,0.006360804469438891
2017-08-31,0.014874552055324952,-0.0050612108638226705,-0.0030853169612672393,0.014506753108157555,0.007532059557541553,0.007342492497783401
2017-09-30,-0.0100505286202349,-0.004228530476414701,-0.009677515572696426,-0.01030373556061969,-0.0016387801691954275,-0.008411748451039472
2017-10-31,0.020347837387767253,-0.006921468099986172,0.014369751942104577,0.020058372227677864,0.006389494485657119,0.013958342902110133
2017-11-30,0.0022334219029091556,0.0010850850169249835,0.0005408749351135253,0.0017689806999466235,-0.001439495181251824,0.0036729170841609806
2017-12-31,0.028750199890001597,0.005845957288490098,0.014090792386595092,0.02867562371341448,-0.0006519047194455831,0.029402104609447182
2018-01-31,0.006769195219842171,0.027413455694055795,0.003821996608948105,0.006705823163487749,0.008016622788501808,-0.0012474275686596356
2018-02-28,-0.02442292949447297,-0.013157331748433374,-0.004334433145640216,-0.024480099550929873,-0.008740043614225257,-0.01568288588024771
2018-03-31,0.00850162042313969,-0.0029111897730091673,-0.0001303192474851165,0.008016679730176179,0.0009257113856372601,0.0075759090375024304
2018-04-30,-0.006878910516118941,0.012949433438971134,-0.0008739630775015775,-0.006968787179513291,0.005187114453999436,-0.012066024970118374
2018-05-31,-0.013589237490763897,-0.003013049607782842,-0.006802898732137972,-0.013832495176483932,0.0001052002803106109,-0.013694437771074508
2018-06-30,-0.0128030124762297,-0.04413907347940801,0.011165165753987596,-0.013689463772687963,-0.01731250518242056,0.0045094927061908605
2018-07-31,-0.01780708238813089,-0.0037303725195294976,-0.01683315587967202,-0.01810135011617787,-0.001373727484391871,-0.016433354903739025
2018-08-31,0.025067723792923855,-0.02020413483156489,0.003460890312409412,0.024877027488213396,0.0179047219076303,0.007163001885293556
2018-09-30,-0.002875385363193184,0.0037758840524130567,-0.004430219179146354,-0.003057977892283242,-0.0019322093479820462,-0.0009431760152111389
2018-10-31,-0.015751580871937575,-0.005346985536620128,-0.01338186236237837,-0.016136161861718762,0.008126949273069046,-0.023878530145006627
2018-11-30,0.0014222447031826883,0.0247415112471216,-0.005496962394338163,0.0011716487366257014,-0.011169185788245892,0.012591430491428579
2018-12-31,-0.008739972899091402,-0.016627055024091064,-0.001340852261282209,-0.008865340045853489,0.03446236841606825,-0.04320234131515965
2019-01-31,-0.03190106787468261,0.03190106787468261,-0.013038407088258814,-0.031996863738325644,-0.03898190790263132,0.007080840027948708
2019-02-28,-0.0032587609915315174,0.0032587609915315174,-0.007071929563286057,-0.003430330309907483,-0.009344040967294498,0.006085279975762982
2019-03-31,0.011639382857096033,-0.015620285157588083,0.002502226862811855,0.011408855664171626,0.010746465514804559,0.0008929173422914763
2019-04-30,0.018328485530623873,-0.018328485530623873,0.006307094955702762,0.018226054273774772,0.018948372864965972,-0.0006198873343420987
2019-05-31,-0.014371119567631405,0.014371119567631405,-0.03114277712130185,-0.0145682035075234,-0.0125732872466659,-0.0017978323209655114
2019-06-30,-0.028797902735042236,0.028797902735042236,0.01154628614270681,-0.029466297021827844,-0.022009991636627417,-0.0067879110984148195
2019-07-31,0.011959942153812195,-0.019841109293746613,-0.0006607727450344129,0.01170216141203816,0.0056402246465278765,0.006319717507284319
2019-08-31,0.032551015295143405,-0.009387458061251979,0.0059564600388416255,0.0324876863886005,0.009086667179338969,0.023464348115804435
2019-09-30,-0.020005194352770237,0.010735212634842275,-0.0033878649874882513,-0.020049544753906107,-0.007814425205311707,-0.012190769147458532
2019-10-31,-0.005890111441409906,0.01350012650765066,0.0023480514751008587,-0.00620902597311075,-0.007145578658058977,0.0012554672166490706
2019-11-30,-0.007338839951835651,-0.021025183228275585,-0.001046306062342604,-0.008034944947577661,0.004166549683358976,-0.011505389635194627
2019-12-31,-0.0036583287060000815,0.036301037373089075,0.005135541348009161,-0.004261156276057163,-0.004596301947209941,0.0009379732412098618
2020-01-31,0.012910659033560406,-0.06397327877158222,0.009043128385700152,0.01221027434864328,-0.023402344243648957,0.03631300327720936
2020-02-29,0.01470162929438153,-0.017146579945232398,-0.0015044297258077265,0.014609597546460067,0.013891610177998993,0.0008100191163825339
2020-03-31,0.08100765594559249,-0.06545573276171184,0.032798417757766395,0.08069796700733686,0.03555615453553061,0.045451501410061886
2020-04-30,0.012608895925542889,-0.015579521740166755,-0.0012787506919496208,0.012549879203425757,0.011234467395067338,0.0013744285304755474
2020-05-31,-0.0035370369012267854,0.006219550108489875,-0.004005887601363942,-0.0035585577315127774,-0.01474460278614014,0.011207565884913359
2020-06-30,-0.01830232151068168,0.012535953156401101,0.0008798052668052152,-0.01860493190089626,-0.0048768086359651025,-0.013425512874716578
2020-07-31,0.0006965323029455751,0.020778363270188862,0.015381247568186556,0.0002289979821467722,-0.012319867713630387,0.013016400016575964
2020-08-31,-0.033481220803832645,0.0469682490486112,-0.010702897865934497,-0.03392626708640925,-0.0040998480777211105,-0.02938137272611153
2020-09-30,0.01908857857097036,0.004954002391028651,0.004592411149846875,0.019016717893501425,-0.004786566598430806,0.023875145169401167
2020-10-31,0.006410252283354262,0.006972693652857807,0.003722001269303113,0.0063527450210382995,0.002555098999664311,0.0038551532836899505
2020-11-30,-0.00024948851208152857,0.02899891550042715,-0.010991742835755507,-0.000518266193386683,0.007332576779869489,-0.007582065291951017
2020-12-31,0.04856385372155729,0.04530943875305191,0.010583502838146632,0.04848159574859671,0.02312132239858194,0.025442531322975342
2021-01-31,-0.0038063582428093127,0.010821133400431223,-0.0005797686571954064,-0.003876641475307313,0.00766632761889117,-0.01147268586170048
2021-02-28,-0.005727269970623483,0.04141398100050908,0.001548816241167901,-0.005776599255439643,0.024065130875015484,-0.029792400845638965
2021-03-31,0.00027590090566067497,-0.009648681034952427,0.003931285679096196,9.831443675497258e-05,-0.008054792314478353,0.008330693220139029
2021-04-30,0.051166137469236095,0.05953628019102726,-0.0017460858649351932,0.05112135463773208,0.05131015319606848,-0.00014401572683237832
2021-05-31,0.006828597628330721,0.007847963519535853,-0.002310886824164265,0.006746160293666119,0.0037308466887140362,0.0030977509396166863
2021-06-30,-0.03540879839744715,0.001381179816202626,-0.013812139440962169,-0.03599933162649931,0.010343182004722085,-0.045751980402169226
2021-07-31,0.0043857290402315565,0.011888755194000537,-0.009125866487109254,0.004332890828226467,0.0035459354251228155,0.000839793615108742
2021-08-31,-0.0014426377345716664,-0.0014618557943507405,-0.007340948949728067,-0.001487721578839537,-0.0006364563884040698,-0.0008061813461675971
2021-09-30,0.02616335677085376,0.015607397419244272,-0.00499354138201069,0.02602960153395746,0.011713654072815827,0.01444970269803793
2021-10-31,0.0158311044617304,0.020995647007586753,0.000977738564838342,0.015754872075863274,0.00998452025186484,0.0058465842098655635
2021-11-30,-0.024714453048095393,-0.026679273571767286,-0.013629589852556445,-0.024760325228579943,-0.022207921599504573,-0.0025065314485908227
2021-12-31,0.013923094821636976,0.023590200544315966,-0.004523980412181538,0.01385018898638195,0.0050798916970056715,0.008843203124631308
2022-01-31,0.047840581681689406,0.03895504033058422,0.008145662945475734,0.04780518039709714,0.01833777628470257,0.029502805396986832
2022-02-28,0.008540542877127355,0.0390387576759333,-0.013226992657868586,0.007953604409461808,0.006251269664271074,0.0022892732128562813
2022-03-31,0.03373038717229712,0.03373038717229712,0.0076550704790073285,0.03357266280207587,0.05255446238608622,-0.018824075213789093
2022-04-30,0.014182462244657953,0.014182462244657953,0.011073891901831421,0.013996719248807365,0.028204743948423372,-0.014022281703765418
2022-05-31,0.002193684570455945,-0.002077356872980929,0.01062257801929684,0.0018962077049776115,0.006375236276414954,-0.004181551705959008
2022-06-30,-0.015669181132776853,-0.04637300066353033,-0.0001718728728851917,-0.01601518639124825,-0.00799709498182955,-0.007672086150947302
2022-07-31,0.008914938331387423,0.005272753785727584,0.007687728649094676,0.008551762722290648,0.020318067239768645,-0.011403128908381216
2022-08-31,0.006964952878389919,-0.005830138935578171,0.0030624409197090715,0.00693568859055567,1.8300651609861484e-05,0.006946652226780059
2022-09-30,-0.0037154231798623505,-0.013715656245902045,-0.0070806841765474636,-0.003757310824882463,-0.0009702705698556993,-0.002745152610006651
2022-10-31,0.005601779709499397,-0.004269160027524423,0.008295312262886713,0.005515367907365982,-0.00036430893309215235,0.005966088642591552
2022-11-30,-0.029400037974035325,0.014010572229690191,-0.016005087512523778,-0.029594272219101464,0.0012324411469194253,-0.030632479120954754
2022-12-31,-0.007463309075931673,-1.0365957422524225e-05,-0.0009301575193059046,-0.007526229646586367,-0.002750896531857009,-0.004712412544074664
2023-01-31,-0.032907596831263194,0.007072688908889541,-0.011234221349979878,-0.03336635162537455,-0.0011863612480595912,-0.0317212355832036
2023-02-28,-0.013840998385460115,-0.02297050903376502,-0.005889178545739461,-0.014456624086687226,-0.010774979105225475,-0.0030660192802346433
2023-03-31,-0.005261628622312762,0.010046850326488997,0.015525794913775755,-0.005302189895348282,0.008822548534445095,-0.014084177156757858
2023-04-30,0.01600247928686883,-0.0265081663610671,-0.002804865415594072,0.01572553209978194,0.012971473023200036,0.0030310062636687953
2023-05-31,0.004755680400504323,-0.03478079891598045,-0.0082850135982276,0.004432115487118716,0.007632560182287353,-0.002876879781783029
2023-06-30,-0.03655294688561521,0.030212334167066653,-0.0009595175429720285,-0.03708087918049095,-0.02235591301310569,-0.014197033872509519
2023-07-31,-0.0022099238980936653,0.02242711730278608,0.001995931487909408,-0.002279684388435959,0.005883206236592825,-0.00809313013468649
2023-08-31,0.0017920869871781832,-0.01578919865531886,-0.0020230307439422363,0.001716026682840765,-0.0060503662875854404,0.007842453274763623
2023-09-30,-0.02001435330917063,-0.02031738278252206,-0.007269880533056861,-0.0202470346827828,-0.006502627108034737,-0.01351172620113589
2023-10-31,-8.683579975742907e-05,0.01534559578849272,-0.012865178141010292,-0.0004910521506351582,0.007238533674737886,-0.0073253694744953145
2023-11-30,0.046361569386711224,-0.0057798778482984195,0.02819162587000994,0.04630297186441785,-0.023580368505994966,0.06994193789270618
2023-12-31,0.010925120975283975,-0.017597714512428187,0.005484555785612246,0.010541196415218954,-0.018757737923359823,0.029682858898643794
2024-01-31,0.006086257657534293,-0.012903416710077855,-0.001470078662423131,0.0056713615608750415,-0.0013701835497489246,0.007456441207283217
2024-02-29,0.021107754675787665,-0.022417203838034746,0.008677117168229971,0.02083740545829817,0.011687524702495058,0.00942022997329261
2024-03-31,0.018785445723500514,0.04251307228284081,0.03200463751511256,0.01876008619842932,-0.0019399438632768152,0.02072538958677734
2024-04-30,-0.012345151590853809,0.020117143059239284,0.01013255031755652,-0.012806399141587646,-0.0008267071646919806,-0.011518444426161829
2024-05-31,-0.016518399668650798,0.014055917400600054,-0.006678505929861633,-0.016995121904141135,0.007521158612725694,-0.024039558281376494
2024-06-30,-0.005102713004273301,-0.006750690668215912,0.0026954189357391084,-0.005514325447577042,-0.006523623347377996,0.0014209103431046945
2024-07-31,0.029657344815143826,-0.02934840138608494,0.009967864715035931,0.029605946000472616,0.0036008437289773085,0.02605650108616652
2024-08-31,-0.0006408911226916971,-0.005179903301953293,6.679510016145132e-05,-0.000848905242989987,0.00023609748895015266,-0.0008769886116418497
2024-09-30,-0.007440936834024261,0.032682922754979096,-0.0052886340549058814,-0.007488455580006935,-0.011484494251576865,0.004043557417552605
2024-10-31,0.01815506069404064,-0.016220370884427578,0.009512279903625897,0.018069898965521712,0.0064995913392458405,0.011655469354794801
2024-11-30,-0.013609162933774583,-0.011640107469796296,-0.016638682291753228,-0.013705911302794133,0.0010112218337519254,-0.01462038476752651
2024-12-31,-0.019555700748935416,0.011406841853728629,-0.007795443257412902,-0.019760217465048146,-0.006395998951946265,-0.01315970179698915
2025-01-31,0.00015375398039859468,0.03314061421718648,0.007617469351734726,0.0001458778283121781,-0.005727175939524804,0.005880929919923399
2025-02-28,0.03247754259432743,-0.03247754259432743,0.00927929788409355,0.03247754259432743,0.03247754259432743,0.0
2025-04-30,0.028706635501763285,-0.08262056908009888,-0.007202085164734948,0.028604356904615328,0.037140456738364,-0.008433821236600712
2025-05-31,-0.004407001339302657,0.0067760497378277105,-0.0014018695355016812,-0.004540119227931285,-0.0031722173206045826,-0.0012347840186980742
2025-06-30,-0.008660396810556813,0.008712987118201874,-0.0018295172411616988,-0.008865693467698816,-0.007251296000128334,-0.0014091008104284808
2025-07-31,-0.0013427153377946698,-0.02509033553624853,-0.009424629111190564,-0.0016784157993818948,0.005406668906914043,-0.006749384244708716
2025-08-31,-0.0031946084306736637,0.014331050375345069,-0.0013840092030990548,-0.0033867170107060893,-0.0001455842438606877,-0.003049024186812978
2025-09-30,0.03917286485500447,0.016727064575841593,0.022232849396886054,0.038791681428905565,0.0016573261077149249,0.03751553874728955
2025-10-31,-0.011423918731467442,0.028878601549770344,-0.003899381411746895,-0.012369750913399953,0.003778188762244379,-0.015202107493711819
2025-11-30,0.026041517415109128,0.01742567119246517,0.012198063818156012,0.025998623660191827,0.014005879466070173,0.012035637949038952
2025-12-31,-0.004778131605334088,-0.02303685083638793,0.007835511630677293,-0.005298599970731771,-0.0011958255218466431,-0.0035823060834874443
2026-01-31,-0.017601143329263536,0.0622032631333629,-0.006726021544593714,-0.01785623308279203,-0.01568548747876227,-0.0019156558505012597
2026-02-28,-0.04090914799313237,-0.02629056956893431,-0.009599959651723814,-0.041626101737497756,0.025951871766306523,-0.06686101975943888
2026-03-31,0.13397571577520231,0.13397571577520231,0.0,0.13384965908113353,0.0446436629168739,0.0893320528583284
2026-04-30,0.02069013368130025,0.012326635138721207,0.012891914847705568,0.020583521832296225,0.007362289803494045,0.013327843877806202
2026-05-31,-0.008431678947751113,0.005198785402566221,-0.01108776619520819,-0.0084664043810451,-0.0009248728969493383,-0.007506806050801776
2026-06-30,-0.028646250765072573,-0.0335575901987841,-0.01706641475673278,-0.028692013467567962,-0.021735360231098698,-0.006910890533973878
2026-07-31,0.03552112367919995,0.01062484283534378,0.027071583767021498,0.0355047355075791,0.010877216973499335,0.024643906705700613
2026-08-31,0.01807089443247946,0.02194716305197156,0.002983481177711647,0.0180108105379929,0.008190623488175217,0.009880270944304242
