date,short_ret,traded,y,gex_prev,gex_prev_sign,gex_prev_absmag,rvol_prev,ret_prev,absret_prev,range_prev,mom5_prev,vol5_prev,vol20_prev,dow,month
2021-02-19,0.0,0,0,3285006881.479605,1.0,3285006881.479605,0.00032126433454025957,-0.004281018270774428,0.004281018270774428,0.009673704414587262,0.0016662394257882518,0.00029155929016821144,0.00033316554903641145,4,2
2021-02-22,0.0,0,0,1793988006.3189516,1.0,1793988006.3189516,0.00028653812986629613,-0.0018682021753039235,0.0018682021753039235,0.007256038151889606,-0.0017915642915644625,0.0002875383831420943,0.0003371054910362385,0,2
2021-02-23,-0.03969530506943857,1,0,,,,0.0003123638375518823,-0.007461155838162092,0.007461155838162092,0.007439745808684858,-0.014209681937406016,0.00031350359496676853,0.0003416197738621756,1,2
2021-02-24,0.0,0,0,-276673454.1473134,-1.0,276673454.1473134,0.0005731445090784232,0.0010332980289839977,0.0010332980289839977,0.02258006245000129,-0.012310750879339305,0.0003676103540521075,0.0003454630953786924,2,2
2021-02-25,0.06259722409572915,1,1,-210982068.13229743,-1.0,210982068.13229743,0.00040491021390426976,0.010967458904286298,0.010967458904286298,0.017765979170921067,-0.0017073108579874763,0.0003796442049882262,0.00035189744823600354,3,2
2021-02-26,-0.024760437140391403,1,0,3106662113.5566664,1.0,3106662113.5566664,0.0007118735289003621,-0.023917704717173804,0.023917704717173804,0.02905410706346927,-0.02139475367882282,0.0004577660438602468,0.00035535222230644026,4,2
2021-03-01,0.0,0,0,-2030825295.763257,-1.0,2030825295.763257,0.0007825654617311505,-0.005596380658489997,0.005596380658489997,0.01927679158448385,-0.02504999743602887,0.0005569715102332177,0.0003696204258862545,0,3
2021-03-02,-0.0033752975551984274,1,0,,,,0.00032104874273003415,0.024378698224851947,0.024378698224851947,0.013811871020743468,0.006225620624628503,0.000558708491268848,0.00034862101848774673,1,3
2021-03-03,0.00025750583375080255,1,1,2778176404.469064,1.0,2778176404.469064,0.0004284729080009876,-0.007599096323680388,0.007599096323680388,0.010528766556291373,-0.0024515496374286627,0.0005297741710533608,0.000349771992854022,2,3
2021-03-04,0.0012712540758165283,1,1,96584473.13954394,1.0,96584473.13954394,0.0005450525729992034,-0.013219163907284837,0.013219163907284837,0.014471097129374708,-0.02631713293853377,0.0005578026428723476,0.00036349035130868245,3,3
2021-03-05,-0.002144052560785884,1,0,-970566348.6921709,-1.0,970566348.6921709,0.0009586485907206318,-0.012373836675842131,0.012373836675842131,0.032171581769437005,-0.014801642302361362,0.0006071576552364015,0.0003959940929586292,4,3
