date,rolling_auc,winrate_gap
2021-04-19,0.5217391304347826,0.0413620966304154
2021-04-22,0.5217391304347826,0.0413620966304154
2021-05-06,0.5163043478260869,0.030982905982905984
2021-05-10,0.5094989756006706,0.018162393162393153
2021-05-12,0.5111111111111111,0.02134851449919939
2021-06-07,0.5124790463773514,0.023826458036984355
2021-06-14,0.5194902548725637,0.0369843527738265
2021-06-16,0.5194902548725637,0.0369843527738265
2021-06-17,0.5265987549518958,0.05014224751066859
2021-06-18,0.5319750990379173,0.06030955346023836
2021-07-06,0.523203169213356,0.043803418803418814
2021-07-15,0.5212765957446809,0.03993581743626312
2021-07-16,0.519807583474816,0.03750000000000003
2021-07-19,0.5176671732522796,0.0332796564680623
2021-08-16,0.5229863221884499,0.04340028694404591
2021-08-18,0.5140577507598785,0.026613918360007205
2021-08-26,0.5130164119977363,0.024891774891774854
2021-09-07,0.5183927560837578,0.035294117647058865
2021-09-10,0.517616191904048,0.03415697674418605
2021-09-16,0.5200223505308251,0.038914027149321295
2021-09-17,0.5200223505308251,0.038914027149321295
2021-09-20,0.5200223505308251,0.038914027149321295
2021-09-30,0.5121814092953524,0.02352941176470591
2021-11-10,0.5060532687651331,0.011764705882352955
2021-11-17,0.5115477742596386,0.022529069767441845
2021-11-18,0.5170422797541441,0.03338806787082649
2021-11-26,0.5170422797541441,0.03338806787082649
2021-12-03,0.5170422797541441,0.03338806787082649
2021-12-13,0.5166666666666666,0.03299120234604108
2021-12-15,0.5140622089774632,0.027813593663658154
2021-12-17,0.5112443778110944,0.022222222222222254
2021-12-20,0.5112443778110944,0.022222222222222254
2022-01-05,0.5110821382007823,0.022164276401564542
2022-01-06,0.5110821382007823,0.022164276401564542
2022-01-07,0.5055876327062768,0.011111111111111127
2022-01-10,0.5000931272117712,0.00018419598452751318
2022-01-13,0.4916185509405849,-0.016666666666666663
2022-01-18,0.4917541229385307,-0.016209246638423325
2022-01-21,0.49459862171726576,-0.01063049853372433
2022-01-27,0.4891041162227603,-0.02134646962233172
2022-01-28,0.49175412293853077,-0.014396456256921375
2022-02-11,0.4858446638107655,-0.02602436323366558
2022-02-14,0.4858446638107655,-0.02602436323366558
2022-02-17,0.48842592592592593,-0.02113970588235292
2022-02-18,0.48287037037037045,-0.03205128205128205
2022-02-22,0.4834233563047122,-0.030850675428988672
2022-03-03,0.47792885081020675,-0.04149981798325442
2022-03-04,0.4724343453157012,-0.052106027596223625
2022-03-07,0.4746296296296296,-0.04818840579710143
2022-04-06,0.4690740740740741,-0.058951175406871614
2022-04-08,0.46144533432669027,-0.0732368896925859
2022-04-11,0.4690740740740741,-0.058951175406871614
2022-04-14,0.4766071099650028,-0.044665461121157324
2022-04-21,0.4840542521994135,-0.030379746835443033
2022-04-22,0.49142492245940517,-0.016094032549728743
2022-04-25,0.4856777960226236,-0.02744673167208378
2022-04-29,0.4871002906976744,-0.024891774891774854
2022-05-02,0.4879584017515052,-0.023251622206200473
2022-05-05,0.4891896802325581,-0.021081081081081088
2022-05-06,0.48337572674418605,-0.03261261261261261
2022-05-09,0.4844918810436052,-0.030461427541456365
2022-05-11,0.4857954545454546,-0.02795815295815296
2022-05-18,0.4857954545454546,-0.02795815295815296
2022-05-20,0.47900165776386083,-0.04094516594516595
2022-05-31,0.47900165776386083,-0.04094516594516595
2022-06-09,0.4857954545454546,-0.02795815295815296
2022-06-10,0.47900165776386083,-0.04094516594516595
2022-06-13,0.4721296296296297,-0.05393217893217894
2022-06-16,0.4721296296296297,-0.05393217893217894
2022-06-27,0.46517042279754145,-0.06691919191919193
2022-06-30,0.4596759173030359,-0.07764535933550015
2022-07-14,0.46139430284857574,-0.0741410488245931
2022-07-21,0.46139430284857574,-0.0741410488245931
2022-07-22,0.4682436207859937,-0.061482820976491825
2022-07-28,0.46139430284857574,-0.0741410488245931
2022-08-19,0.4682436207859937,-0.061482820976491825
2022-08-22,0.4682436207859937,-0.061482820976491825
2022-08-26,0.46944444444444444,-0.05978260869565216
2022-09-01,0.4638888888888889,-0.07080610021786493
2022-09-02,0.4648185669552404,-0.06971241354204588
2022-09-06,0.46675925925925926,-0.06589996349032495
2022-09-16,0.46120370370370367,-0.07710622710622711
2022-09-22,0.46340100577388715,-0.07279411764705884
2022-09-23,0.46340100577388715,-0.07279411764705884
2022-09-26,0.45708395802098944,-0.08455882352941174
2022-09-29,0.4579065002793816,-0.08397932816537468
2022-10-07,0.45851851851851855,-0.08379681127178346
2022-10-10,0.4609796982678338,-0.07898658718330848
2022-10-14,0.4669444444444445,-0.06762295081967212
2022-11-02,0.4669444444444445,-0.06762295081967212
2022-11-03,0.4669444444444445,-0.06762295081967212
2022-11-09,0.4728310922821882,-0.05625931445603577
2022-11-30,0.4669444444444445,-0.06762295081967212
2022-12-01,0.4669444444444445,-0.06762295081967212
2022-12-05,0.4645422729784491,-0.07230255839822025
2022-12-15,0.4645422729784491,-0.07230255839822025
2022-12-16,0.4645422729784491,-0.07230255839822025
2022-12-19,0.4645422729784491,-0.07230255839822025
2022-12-22,0.470491202346041,-0.06080830552465699
2022-12-27,0.470491202346041,-0.06080830552465699
2023-01-03,0.4706257982120051,-0.061289120715350254
2023-01-05,0.47296554252199413,-0.05674157303370786
2023-01-12,0.47296554252199413,-0.05674157303370786
2023-01-25,0.4672131147540984,-0.06797752808988766
2023-02-08,0.4615951372260084,-0.07984934086629003
2023-02-09,0.4559771596979186,-0.0918908677529367
2023-02-17,0.45035918216982873,-0.10411899313501144
2023-02-21,0.4586480014735679,-0.08794162826420893
2023-02-23,0.4586480014735679,-0.08794162826420893
2023-02-24,0.4583944281524927,-0.0897485493230174
2023-03-09,0.4583944281524927,-0.0897485493230174
2023-03-10,0.4583944281524927,-0.0897485493230174
2023-03-17,0.4583944281524927,-0.0897485493230174
2023-04-06,0.4613188432492172,-0.08401559454191032
2023-04-12,0.4613188432492172,-0.08401559454191032
2023-04-14,0.4557008657211273,-0.09669811320754718
2023-04-21,0.4500828881930374,-0.10963521015067407
2023-04-26,0.44446491066494753,-0.1228491396558623
2023-05-04,0.4527537299686867,-0.10626262626262623
2023-05-11,0.4471357524405968,-0.11979591836734693
2023-05-12,0.4471357524405968,-0.11979591836734693
2023-05-24,0.44222222222222224,-0.12979591836734694
2023-06-14,0.44222222222222224,-0.12979591836734694
2023-06-16,0.4512944682436208,-0.10938775510204085
2023-06-20,0.4567889737381263,-0.09636363636363637
2023-07-27,0.4567889737381263,-0.09636363636363637
2023-08-02,0.465356677221084,-0.0789795918367347
2023-08-09,0.46917166416791606,-0.07116336633663367
2023-08-16,0.4778860569715142,-0.05298289528577388
2023-08-17,0.4778860569715142,-0.05298289528577388
2023-08-24,0.48249208418699946,-0.04317897371714646
2023-09-05,0.47699757869249393,-0.05614183199662304
2023-09-15,0.4759259259259259,-0.05982905982905978
2023-09-20,0.47467305212746363,-0.06406926406926405
2023-09-21,0.48296187143120284,-0.04563405002193943
2023-09-27,0.47734389390311294,-0.05985758789497109
2023-09-29,0.4816666666666667,-0.050135501355013545
2023-10-02,0.4761111111111111,-0.0646788990825688
2023-10-04,0.4705555555555555,-0.07972027972027973
2023-10-05,0.47898148148148145,-0.05998103366524421
2023-10-12,0.47522816166883963,-0.06899004267425318
2023-10-13,0.4697336561743341,-0.08445945945945948
2023-10-18,0.4697336561743341,-0.08445945945945948
2023-10-19,0.4678703703703704,-0.0916912487708948
2023-10-20,0.4762962962962963,-0.0711779448621554
2023-10-25,0.4847222222222222,-0.04987212276214831
2023-10-26,0.4847222222222222,-0.04987212276214831
2023-10-27,0.47916666666666663,-0.06661442006269591
2023-11-09,0.48240928347762013,-0.05799373040752348
2023-11-30,0.48240928347762013,-0.05799373040752348
2023-12-04,0.48240928347762013,-0.05799373040752348
2023-12-20,0.47745601173020535,-0.07058823529411762
2023-12-29,0.47272395548257606,-0.08220551378446117
2024-01-11,0.47745601173020535,-0.07058823529411762
2024-01-16,0.4797384417019709,-0.062406015037593965
2024-01-31,0.47498167155425225,-0.07399213372664698
2024-02-05,0.47498167155425225,-0.07399213372664698
2024-02-16,0.48535641923006084,-0.04621435594886919
2024-02-20,0.48535641923006084,-0.04621435594886919
2024-03-08,0.4797384417019709,-0.062406015037593965
2024-03-11,0.49027777777777776,-0.033834586466165384
2024-03-13,0.4847222222222222,-0.04987212276214831
2024-03-14,0.49543676662320724,-0.020460358056265948
2024-03-15,0.49543676662320724,-0.020460358056265948
2024-03-22,0.49543676662320724,-0.020460358056265948
2024-04-01,0.49543676662320724,-0.020460358056265948
2024-04-04,0.504004470106165,0.0026123301985371272
2024-04-11,0.49850996461165953,-0.013087606837606847
2024-04-12,0.5041229385307346,0.002733734281027911
2024-04-15,0.5041229385307346,0.002733734281027911
2024-04-17,0.5099981135634786,0.01988795518207287
2024-04-19,0.5128373313343328,0.028291316526610655
2024-04-24,0.5128373313343328,0.028291316526610655
2024-04-25,0.5188643652141105,0.04683908045977009
2024-05-22,0.5188643652141105,0.04683908045977009
2024-05-23,0.5074025487256372,0.012356321839080475
2024-05-31,0.5046217694774571,0.0040229885057471715
2024-06-03,0.5046217694774571,0.0040229885057471715
2024-06-20,0.5161474164133739,0.038505747126436785
2024-06-28,0.513488021128089,0.031286894923258535
2024-07-11,0.5019677661169415,-0.004427390791027164
2024-07-18,0.49059415161110076,-0.04014167650531286
2024-07-19,0.4965329835082458,-0.02216150576806314
